customer_id,age,gender,city,state,membership_type,annual_income,occupation,education_level,marital_status,number_of_children,preferred_device,app_usage_hours,avg_session_duration,products_viewed_per_visit,cart_additions,abandoned_carts,monthly_orders,avg_order_value,total_spending,discount_usage_rate,coupon_redemptions,return_rate,preferred_category,payment_method,failed_payment_attempts,delivery_delay_days,customer_support_calls,satisfaction_score,loyalty_points,social_media_engagement,email_click_rate,push_notification_response,referral_count,website_visits_per_month,last_purchase_days_ago,churn_risk_score,fraud_flag,subscription_active,high_value_customer
2664,56,Female,Chennai,Delhi,Silver,996167.53,Lawyer,Bachelor,Married,2,Desktop,0.5,48.28,40,1,3,7,7199.89,352794.61,0.47,28,0.06,Sports,Credit Card,2,2,9,1.64,818,22.45,0.35,0.89,13,88,337,0.95,0,1,0
2665,59,Male,Delhi,Telangana,Gold,1244353.27,Teacher,Master,Married,1,Tablet,7.27,55.89,22,12,4,5,1823.91,209749.65,0.83,4,0.2,Groceries,Net Banking,0,7,11,1.25,4771,98.21,0.46,0.0,3,106,336,0.81,0,0,0
2666,50,Other,Pune,Tamil Nadu,Platinum,1102057.2,Engineer,Master,Single,2,Tablet,2.62,54.61,33,4,5,12,4912.26,412629.84,0.51,27,0.35,Fashion,UPI,5,10,5,4.36,9281,95.21,0.16,0.81,16,116,62,0.97,0,1,0
2667,24,Female,Chennai,Telangana,Silver,1260348.72,Doctor,Bachelor,Single,4,Desktop,1.16,23.74,37,14,4,8,3461.36,526126.72,0.63,16,0.2,Sports,COD,0,10,1,3.06,11240,17.37,0.98,0.85,12,72,76,0.04,1,0,0
2668,53,Female,Jaipur,Maharashtra,Silver,1755537.2,Designer,Bachelor,Single,3,Desktop,3.14,3.96,25,7,9,8,6897.38,1324296.96,0.14,14,0.36,Beauty,Net Banking,2,3,3,2.84,16412,10.88,0.29,0.05,17,96,198,0.64,0,1,0
2669,33,Female,Delhi,Karnataka,Silver,150000.0,Doctor,Master,Single,2,Desktop,2.38,15.25,26,8,2,11,6213.1,1230193.8,0.69,3,0.31,Sports,Credit Card,2,6,2,2.66,19653,75.67,0.68,0.54,14,41,351,0.56,1,0,0
2670,46,Other,Mumbai,Maharashtra,Gold,1350959.41,Engineer,Master,Married,4,Mobile,7.02,33.97,45,8,8,9,8513.04,1762199.28,0.24,25,0.17,Sports,UPI,3,1,9,4.13,13750,4.63,0.97,0.21,10,11,300,0.94,1,1,0
2671,32,Female,Bangalore,Karnataka,Platinum,527914.77,Student,Master,Single,0,Mobile,7.16,23.5,26,9,5,8,957.62,53626.72,0.23,9,0.35,Groceries,Net Banking,5,5,13,1.0,15622,58.82,0.15,0.28,3,29,264,0.29,1,1,0
2672,34,Male,Chennai,West Bengal,Silver,604349.56,Teacher,Bachelor,Married,4,Desktop,2.7,48.04,13,4,3,14,4848.47,1289693.02,0.41,5,0.47,Beauty,Net Banking,5,2,10,3.11,9478,59.61,0.33,0.33,3,98,141,0.52,0,1,0
2673,51,Other,Delhi,Telangana,Gold,585322.41,Manager,PhD,Single,4,Tablet,1.03,58.36,3,3,1,10,6414.95,898093.0,0.75,27,0.22,Books,Credit Card,4,2,1,4.01,1821,73.55,0.37,0.39,3,112,304,0.01,0,0,1
2674,55,Female,Delhi,Karnataka,Platinum,1031835.65,Teacher,Bachelor,Single,0,Desktop,3.6,40.06,7,19,10,12,4024.17,965800.8,0.64,18,0.24,Home,Credit Card,2,4,15,1.04,24511,67.15,0.44,0.54,11,80,303,0.95,1,1,0
2675,47,Other,Mumbai,Rajasthan,Silver,1046489.56,Engineer,PhD,Married,2,Mobile,4.87,2.8,3,3,9,6,3132.46,187947.6,0.3,0,0.18,Beauty,Debit Card,3,1,12,,3326,21.35,0.28,0.12,3,109,117,0.91,1,0,0
2676,62,Male,Kolkata,Delhi,Silver,233052.55,Teacher,PhD,Single,3,Mobile,4.99,7.95,28,1,2,3,4256.51,127695.3,0.92,21,0.41,Electronics,Credit Card,5,6,7,3.89,10174,96.44,0.69,0.77,17,70,235,0.82,1,1,0
2677,28,Female,Bangalore,Rajasthan,Platinum,1212346.8,Doctor,PhD,Married,3,Mobile,4.49,10.24,15,17,7,7,8194.31,1376644.08,0.55,4,0.42,Electronics,Net Banking,1,10,9,3.35,1180,3.29,0.8,0.08,15,6,158,0.06,1,1,0
2678,36,Female,Delhi,Telangana,Silver,1463348.4,Student,Bachelor,Married,0,Mobile,2.4,13.29,29,9,9,7,4605.61,225674.89,0.93,11,0.21,Beauty,Net Banking,3,8,5,1.05,21422,48.12,0.23,0.97,15,6,227,0.56,0,1,0
2679,45,Female,Kolkata,Tamil Nadu,Gold,1119285.37,Teacher,High School,Married,2,Mobile,3.34,10.12,9,7,6,5,6139.26,337659.3,0.01,7,0.5,Fashion,Credit Card,1,9,2,4.93,20483,59.43,0.6,0.95,16,113,214,0.6,0,1,0
2680,63,Female,Pune,Tamil Nadu,Platinum,483666.88,Teacher,Bachelor,Single,0,Mobile,1.09,41.15,38,14,9,8,5068.99,851590.32,0.61,25,0.05,Fashion,UPI,3,10,11,4.12,1109,71.54,0.86,0.2,3,58,153,0.14,1,1,0
2681,42,Other,Pune,Telangana,Silver,975349.94,Manager,Bachelor,Married,0,Tablet,6.87,26.2,42,15,2,10,6053.21,1392238.3,0.27,0,0.16,Beauty,Debit Card,3,7,4,2.24,14183,63.71,0.84,0.23,6,49,50,0.49,1,0,0
2682,36,Female,Jaipur,Delhi,Platinum,582680.67,Doctor,Master,Single,4,Desktop,5.87,57.49,45,0,3,5,5121.56,409724.8,0.21,28,0.48,Sports,UPI,2,6,5,2.72,9969,58.3,0.63,0.03,10,109,19,0.53,0,1,0
2683,26,Male,Kolkata,Maharashtra,Gold,734834.5,Manager,High School,Married,3,Mobile,1.12,45.06,49,7,6,10,2434.95,511339.5,0.25,8,0.3,Beauty,Debit Card,5,5,14,2.26,21128,8.65,0.58,0.76,18,78,40,0.97,1,0,0
2684,39,Male,Jaipur,Delhi,Silver,788325.66,Teacher,PhD,Single,2,Desktop,1.31,33.58,25,7,0,4,5404.52,151326.56,0.42,30,0.02,Books,COD,5,1,6,2.05,2709,9.64,0.11,0.13,18,72,265,0.99,1,1,0
2685,44,Other,Kolkata,Delhi,Silver,1281332.72,Student,Master,Married,0,Mobile,4.81,24.78,14,19,3,5,1867.71,168093.9,0.04,1,0.49,Books,Debit Card,4,10,4,4.39,7865,15.18,0.23,0.79,0,74,137,0.32,1,0,0
2686,37,Female,Chennai,Tamil Nadu,Platinum,613441.85,Lawyer,High School,Married,4,Tablet,4.93,6.69,47,18,0,7,3571.59,550024.86,0.69,17,0.3,Groceries,Credit Card,0,2,0,1.33,13758,20.14,0.63,0.55,5,88,235,0.94,0,1,0
2687,30,Female,Kolkata,Karnataka,Gold,,Teacher,High School,Married,4,Mobile,1.72,39.83,21,0,10,9,2946.59,477347.58,0.3,13,0.48,Groceries,COD,3,0,3,2.35,15545,69.77,0.77,0.67,19,114,282,0.64,1,1,0
2688,57,Female,Mumbai,Karnataka,Gold,342996.63,Doctor,PhD,Married,0,Desktop,1.86,50.88,15,20,10,14,4713.16,527873.92,0.27,18,0.37,Groceries,Debit Card,0,3,1,2.62,11817,51.89,0.5,0.14,8,105,363,0.52,0,0,0
2689,56,Male,Mumbai,Tamil Nadu,Gold,927390.76,Student,Bachelor,Single,0,Desktop,2.56,58.4,30,9,5,5,1845.76,73830.4,0.19,25,0.33,Books,UPI,0,0,14,4.73,23910,64.93,0.57,0.83,4,95,329,0.26,1,1,0
2690,30,Male,Pune,Telangana,Gold,765280.11,Analyst,Master,Married,2,Tablet,7.3,9.79,7,12,4,9,3014.5,461218.5,0.8,19,0.49,Sports,Debit Card,1,7,0,3.33,20644,89.22,0.7,0.62,5,104,114,0.16,1,1,0
2691,54,Female,Chennai,Maharashtra,Gold,1287946.96,Designer,Bachelor,Single,1,Desktop,3.71,51.45,45,14,3,8,4453.24,783770.24,0.02,26,0.44,Books,UPI,0,9,11,1.2,13247,21.13,0.35,0.65,15,26,255,0.43,0,0,0
2692,44,Other,Bangalore,Rajasthan,Platinum,797940.75,Manager,Master,Single,2,Mobile,3.26,39.68,27,0,2,7,4236.57,652431.78,0.91,27,0.22,Electronics,Net Banking,4,7,15,4.09,16225,31.62,0.83,0.82,17,63,101,0.39,1,1,0
2693,36,Other,Chennai,Maharashtra,Gold,1124322.81,Analyst,Master,Married,1,Mobile,7.76,53.8,22,4,7,9,5633.37,963306.27,0.23,22,0.3,Sports,Debit Card,2,2,1,4.25,8959,76.48,0.99,0.89,12,75,199,0.17,1,1,1
2694,58,Other,Hyderabad,Delhi,Platinum,935402.12,Analyst,Master,Single,2,Desktop,7.42,28.61,42,12,6,8,3578.77,601233.36,0.85,1,0.39,Groceries,UPI,1,7,6,3.84,4182,77.11,0.88,0.24,4,98,214,0.32,1,0,0
2695,26,Other,Bangalore,Karnataka,Silver,1232016.51,Student,Master,Single,1,Tablet,1.13,36.91,4,12,4,12,6470.87,1242407.04,0.21,26,0.21,Groceries,COD,3,9,9,2.25,11259,25.69,0.46,1.0,9,105,304,0.47,0,0,0
2696,40,Female,Hyderabad,Telangana,Platinum,735274.31,Teacher,High School,Single,3,Tablet,6.19,43.37,30,2,0,5,3537.28,123804.8,0.52,12,0.42,Groceries,Debit Card,3,9,7,1.86,18448,92.03,0.71,0.06,17,26,301,0.76,0,1,0
2697,52,Female,Bangalore,Telangana,Platinum,1086324.35,Lawyer,High School,Single,0,Tablet,0.69,22.01,11,18,7,14,2690.81,339042.06,0.81,21,0.3,Books,COD,5,7,2,3.85,17280,38.83,0.25,0.94,1,14,257,0.58,0,0,0
2698,19,Male,Jaipur,Tamil Nadu,Gold,731761.64,Designer,High School,Single,3,Tablet,5.78,2.15,43,6,10,4,6887.59,551007.2,0.5,17,0.1,Groceries,Net Banking,5,8,14,1.81,11616,96.56,0.46,0.65,19,95,139,0.35,0,1,0
2699,42,Other,Delhi,Tamil Nadu,Gold,848956.51,Manager,PhD,Married,1,Desktop,5.72,35.43,26,14,2,7,5600.74,823308.78,0.75,7,0.1,Sports,UPI,5,7,3,3.37,22444,87.66,0.48,0.06,20,21,30,0.72,0,1,0
2700,52,Other,Pune,Telangana,Gold,285041.11,Analyst,High School,Married,4,Tablet,2.0,32.76,33,8,8,6,2077.42,236825.88,0.49,17,0.21,Fashion,Net Banking,1,4,12,2.03,4170,59.65,0.45,0.63,17,45,179,0.54,0,0,0
2701,23,Male,Chennai,Rajasthan,Silver,943040.68,Doctor,Master,Single,2,Mobile,7.95,39.11,48,4,9,9,8011.41,793129.59,0.83,3,0.36,Books,UPI,5,6,6,2.94,22384,60.4,0.9,0.29,2,87,82,0.47,1,0,0
2702,30,Male,Jaipur,Tamil Nadu,Silver,848345.7,Doctor,Master,Married,1,Desktop,7.72,45.01,19,7,0,3,3510.37,63186.66,0.84,20,0.2,Groceries,Debit Card,0,6,15,3.01,19718,11.53,0.24,0.52,19,14,109,0.52,1,1,0
2703,51,Male,Pune,Maharashtra,Gold,497041.9,Teacher,Master,Single,3,Tablet,4.0,21.52,13,11,6,9,3973.6,822535.2,0.24,14,0.05,Books,Net Banking,5,9,14,2.93,20319,19.08,0.82,0.74,2,101,99,0.61,0,1,0
2704,27,Male,Chennai,Maharashtra,Silver,453198.29,Analyst,PhD,Single,0,Tablet,4.0,23.92,13,9,5,6,2634.95,237145.5,0.87,26,0.32,Sports,Net Banking,2,8,7,2.99,18971,56.81,0.8,0.75,9,16,110,0.37,1,0,0
2705,25,Other,Bangalore,West Bengal,Platinum,868730.13,Analyst,Bachelor,Married,0,Mobile,1.49,58.53,8,1,1,13,6174.15,802639.5,0.05,7,0.25,Books,Credit Card,1,1,2,1.76,8623,15.69,0.97,0.9,14,83,129,0.41,1,1,0
2706,29,Other,Kolkata,Telangana,Platinum,1029623.87,Teacher,Master,Single,4,Mobile,2.02,27.27,15,14,8,10,4380.17,919835.7,0.54,7,0.04,Electronics,COD,3,7,3,4.28,20947,14.19,0.2,0.49,13,71,288,0.96,1,0,0
2707,30,Other,Pune,Rajasthan,Platinum,922691.89,Designer,Master,Single,3,Mobile,5.24,22.97,36,20,1,4,8729.95,803155.4,0.41,3,0.14,Beauty,COD,5,1,0,1.77,23613,51.51,0.76,0.97,5,94,316,0.43,1,0,0
2708,57,Other,Pune,Telangana,Silver,271714.75,Doctor,Master,Married,3,Mobile,1.56,48.8,45,10,2,7,4081.25,285687.5,0.37,16,0.36,Beauty,Net Banking,2,10,4,2.25,11502,89.23,0.91,0.66,1,19,108,0.6,0,1,0
2709,19,Other,Jaipur,Maharashtra,Silver,721779.84,Student,Bachelor,Single,1,Tablet,7.95,59.83,27,17,0,7,6175.48,605197.04,0.59,7,0.33,Home,Net Banking,4,3,13,3.47,24530,99.16,0.58,0.29,20,90,342,0.05,1,1,0
2710,18,Female,Chennai,Maharashtra,Platinum,1692657.0,Analyst,Master,Married,3,Mobile,7.96,27.0,8,8,9,10,2552.31,204184.8,0.14,12,0.14,Electronics,UPI,4,1,0,4.81,21811,8.11,0.17,0.03,1,24,345,0.46,0,0,1
2711,46,Female,Delhi,Maharashtra,Silver,364152.8,Designer,High School,Single,4,Tablet,1.97,44.56,11,3,2,8,4828.92,927152.64,0.71,4,0.28,Home,Credit Card,5,0,4,2.67,8088,78.12,0.94,0.07,6,43,68,0.93,0,0,0
2712,51,Other,Jaipur,Tamil Nadu,Gold,1132600.45,Analyst,PhD,Single,0,Mobile,7.54,50.4,23,18,8,8,762.09,134127.84,0.92,21,0.48,Electronics,UPI,0,0,0,1.55,24176,28.01,0.39,0.52,11,19,363,0.34,1,0,0
2713,59,Other,Hyderabad,West Bengal,Silver,1591323.58,Designer,PhD,Single,0,Tablet,1.27,20.55,37,4,9,4,5268.16,337162.24,0.52,21,0.03,Groceries,Debit Card,0,5,4,1.22,13829,44.82,0.93,0.09,4,90,247,0.36,1,0,0
2714,64,Female,Jaipur,Telangana,Gold,1115309.58,Teacher,Master,Married,2,Desktop,3.6,6.91,10,4,4,14,2252.9,283865.4,0.45,24,0.45,Fashion,UPI,5,10,7,1.58,19587,68.59,0.35,0.52,0,109,255,0.93,1,0,0
2715,61,Male,Kolkata,West Bengal,Gold,857820.93,Student,PhD,Married,0,Mobile,6.22,6.86,9,6,7,14,4275.56,598578.4,0.94,19,0.08,Groceries,UPI,2,8,1,3.35,4354,15.52,0.76,0.62,6,93,172,0.87,1,1,0
2716,47,Female,Delhi,Karnataka,Silver,1219690.46,Manager,Bachelor,Single,1,Desktop,6.1,40.62,5,2,5,8,3174.86,380983.2,0.54,24,0.09,Books,UPI,1,4,11,4.04,4127,16.53,0.37,0.83,7,38,144,0.66,1,0,0
2717,63,Female,Jaipur,Delhi,Silver,333558.63,Doctor,PhD,Single,1,Tablet,3.37,49.17,6,18,10,5,3912.9,234774.0,0.02,21,0.33,Books,UPI,3,10,13,1.69,2554,15.27,0.49,0.51,11,55,236,0.07,0,0,0
2718,31,Male,Delhi,Maharashtra,Silver,857877.57,Teacher,High School,Married,3,Mobile,1.78,27.37,15,18,5,7,4921.05,241131.45,0.96,16,0.31,Beauty,Credit Card,1,8,12,1.3,16412,29.72,0.97,0.27,4,50,215,0.97,0,0,0
2719,39,Male,Bangalore,Maharashtra,Silver,1002450.89,Doctor,PhD,Married,3,Mobile,3.74,19.11,38,20,3,5,3138.01,376561.2,0.21,22,0.4,Sports,Net Banking,0,7,10,2.65,21197,82.53,0.84,0.48,19,41,284,0.22,1,0,0
2720,42,Male,Kolkata,West Bengal,Platinum,732726.1,Designer,High School,Married,2,Desktop,7.57,26.31,35,12,2,9,2135.69,345981.78,0.23,17,0.28,Electronics,UPI,5,1,14,3.03,12483,57.11,0.35,0.83,8,78,189,0.38,1,1,0
2721,21,Male,Delhi,Maharashtra,Gold,567254.91,Designer,Master,Married,4,Mobile,4.12,18.59,26,6,2,11,3903.77,515297.64,0.67,11,0.06,Home,COD,3,4,14,2.26,23085,91.55,0.65,0.98,14,47,205,0.18,0,0,0
2722,34,Female,Bangalore,West Bengal,Gold,815108.82,Doctor,PhD,Married,2,Tablet,3.96,32.76,39,19,5,7,5214.89,401546.53,0.78,17,0.12,Sports,UPI,2,8,6,2.11,20984,80.28,0.74,0.11,4,117,33,0.65,0,0,0
2723,37,Male,Jaipur,Tamil Nadu,Platinum,349689.1,Lawyer,Bachelor,Married,2,Mobile,3.56,4.16,34,17,2,7,3688.52,568032.08,0.31,21,0.3,Groceries,Credit Card,5,2,5,4.61,1142,61.34,0.5,0.8,0,81,365,0.97,0,1,0
2724,54,Male,Delhi,West Bengal,Platinum,150000.0,Designer,Master,Single,1,Desktop,4.22,29.05,3,11,5,5,4005.56,220305.8,0.66,1,0.46,Fashion,COD,0,8,2,3.72,23576,77.47,0.63,0.6,4,40,355,0.61,1,1,0
2725,44,Male,Pune,Rajasthan,Platinum,867642.65,Analyst,Master,Married,2,Desktop,2.95,5.19,41,11,9,7,2781.89,311571.68,0.56,10,0.18,Home,Debit Card,3,2,6,3.83,355,17.51,0.07,0.57,8,89,345,0.34,0,0,0
2726,51,Female,Mumbai,Telangana,Silver,592814.18,Analyst,High School,Single,4,Desktop,6.27,30.99,9,1,2,5,5971.76,537458.4,0.57,11,0.45,Books,Debit Card,3,9,15,2.03,23594,17.21,0.09,0.14,9,67,108,0.34,1,0,0
2727,65,Male,Kolkata,Delhi,Platinum,764361.8,Teacher,PhD,Married,2,Desktop,3.11,46.65,6,14,3,9,4887.91,879823.8,0.47,7,0.14,Books,Credit Card,4,2,6,2.45,16312,54.55,0.15,0.41,17,33,221,0.16,1,0,0
2728,48,Female,Bangalore,West Bengal,Gold,530646.49,,Bachelor,Married,1,Tablet,3.27,38.95,35,2,5,8,4325.12,657418.24,0.99,16,0.5,Beauty,Debit Card,4,10,8,3.8,5146,49.1,0.63,0.63,15,29,278,0.53,1,0,0
2729,34,Other,Bangalore,Maharashtra,Silver,492140.43,Lawyer,Bachelor,Single,3,Desktop,5.49,39.04,13,12,1,5,2544.68,292638.2,0.27,5,0.41,Beauty,Net Banking,2,3,15,3.17,6344,85.58,0.51,0.87,4,38,27,0.32,0,1,0
2730,58,Other,Pune,Telangana,Silver,1135244.76,Student,Master,Single,0,Tablet,6.51,25.21,20,19,9,8,3831.28,275852.16,0.95,5,0.28,Beauty,Net Banking,1,1,14,4.95,5439,25.12,0.29,0.26,19,83,260,0.58,1,1,0
2731,31,Male,Kolkata,Delhi,Platinum,1146398.79,Analyst,Bachelor,Single,0,Mobile,0.6,36.76,30,3,8,6,5730.52,825194.88,0.14,30,0.34,Electronics,Net Banking,2,4,12,1.5,3281,74.82,0.34,0.96,11,4,137,0.11,1,0,0
2732,63,Male,Pune,Delhi,Silver,745894.34,Lawyer,PhD,Single,4,Tablet,6.19,26.81,20,10,0,9,8251.33,742619.7,0.4,26,0.22,Home,COD,5,1,3,4.73,4210,45.46,0.46,0.92,18,49,298,0.25,0,0,1
2733,25,Other,Hyderabad,West Bengal,Platinum,943453.62,,Bachelor,Married,1,Desktop,2.13,25.76,20,3,3,6,7721.89,277988.04,0.05,8,0.38,Electronics,Debit Card,3,4,8,3.44,20977,13.71,0.87,0.26,16,30,226,0.7,0,0,0
2734,64,Male,Kolkata,West Bengal,Gold,837875.23,Doctor,High School,Married,0,Tablet,2.03,47.4,17,19,6,11,6345.03,418771.98,0.87,22,0.13,Sports,UPI,0,7,5,4.69,4119,81.63,0.88,0.36,10,42,60,0.93,0,1,0
2735,28,Female,Delhi,Maharashtra,Gold,1034381.94,Teacher,Bachelor,Single,2,Desktop,3.35,11.18,40,16,9,10,3519.95,563192.0,0.98,5,0.34,Fashion,Net Banking,0,3,3,3.84,21553,64.56,0.04,0.87,16,37,218,0.71,0,1,0
2736,40,Female,Hyderabad,Tamil Nadu,Platinum,611510.03,Analyst,Master,Single,4,Mobile,4.39,36.05,25,14,2,11,6397.17,1688852.88,0.89,3,0.26,Home,UPI,5,8,2,4.7,13795,31.1,0.25,0.35,17,8,280,0.97,0,1,0
2737,58,Other,Bangalore,West Bengal,Platinum,1421854.6,,High School,Single,4,Desktop,1.79,43.14,35,0,1,6,2662.92,335527.92,0.09,16,0.03,Books,Credit Card,5,8,12,3.37,14369,33.52,0.2,0.04,20,99,194,0.21,1,1,0
2738,59,Female,Bangalore,Maharashtra,Platinum,1097180.23,Doctor,Master,Single,0,Desktop,3.53,25.97,49,4,2,10,5014.94,802390.4,0.37,3,0.43,Electronics,Credit Card,1,3,15,4.2,11228,71.08,0.58,0.58,11,8,185,0.1,1,1,1
2739,28,Other,Kolkata,Telangana,Platinum,171709.34,Manager,Bachelor,Single,0,Desktop,5.64,21.99,37,5,7,9,3493.63,314426.7,0.47,25,0.17,Groceries,UPI,1,0,7,1.53,20743,67.48,0.96,0.15,18,61,85,0.92,0,1,0
2740,21,Male,Mumbai,Karnataka,Gold,708442.61,Student,Master,Married,0,Desktop,5.38,26.89,28,20,10,3,4983.23,164446.59,0.32,1,0.41,Sports,Net Banking,0,3,14,3.67,14411,95.05,0.03,0.47,3,16,118,0.84,0,1,0
2741,59,Female,Bangalore,West Bengal,Gold,952951.06,Analyst,Bachelor,Single,0,Tablet,3.35,18.63,23,12,5,6,5891.87,388863.42,0.32,1,0.39,Fashion,Credit Card,1,0,11,4.5,10540,48.96,0.8,0.2,14,14,357,0.91,1,0,0
2742,29,Female,Jaipur,Delhi,Platinum,1533281.28,Doctor,High School,Single,3,Desktop,5.38,4.46,10,17,2,8,6093.89,341257.84,0.95,3,0.34,Beauty,Credit Card,3,2,12,4.5,3759,35.28,0.82,0.34,11,23,312,0.18,0,0,0
2743,49,Male,Bangalore,Maharashtra,Platinum,828883.55,Student,High School,Married,4,Desktop,6.16,41.62,6,2,6,7,5739.29,763325.57,0.03,16,0.37,Sports,Credit Card,0,6,9,2.98,6857,60.96,0.77,0.02,4,57,267,1.0,0,0,0
2744,29,Female,Hyderabad,Delhi,Gold,741330.75,Teacher,PhD,Single,0,Desktop,5.34,53.99,45,10,6,4,2632.33,168469.12,0.49,20,0.04,Fashion,UPI,0,2,8,1.7,10076,50.03,0.31,0.31,14,9,333,0.54,1,1,0
2745,37,Other,Delhi,Telangana,Platinum,669368.74,Student,High School,Married,1,Mobile,2.4,36.52,13,20,10,8,4916.44,471978.24,0.8,15,0.36,Sports,Net Banking,4,5,3,4.42,12463,99.93,0.58,0.84,3,114,99,0.07,0,0,0
2746,39,Other,Chennai,Tamil Nadu,Silver,1340967.51,Manager,Bachelor,Married,3,Tablet,2.65,56.56,43,6,6,8,5737.42,1009785.92,0.58,18,0.0,Beauty,UPI,2,7,5,2.3,16198,2.41,0.56,0.04,2,18,186,0.26,1,0,0
2747,49,Female,Hyderabad,Maharashtra,Platinum,1418827.96,Engineer,PhD,Married,2,Mobile,3.18,44.9,2,10,5,8,8562.27,1575457.68,0.95,9,0.1,Fashion,Debit Card,3,5,1,1.68,1591,13.93,0.42,0.08,7,96,140,0.33,1,1,0
2748,48,Male,Jaipur,Delhi,Silver,903551.88,Engineer,Bachelor,Married,4,Mobile,4.48,59.11,44,17,0,10,4802.87,672401.8,0.26,2,0.33,Beauty,COD,2,6,14,1.03,8446,20.1,0.98,0.84,9,86,266,0.58,0,0,0
2749,25,Male,Chennai,Maharashtra,Silver,1563407.04,Doctor,Master,Married,1,Desktop,0.72,18.99,45,4,4,12,5666.25,679950.0,0.95,22,0.41,Groceries,COD,0,9,9,2.3,8033,56.96,0.95,0.32,16,113,120,0.61,0,1,0
2750,32,Other,Delhi,Karnataka,Silver,150000.0,Teacher,Bachelor,Married,2,Mobile,2.57,34.85,49,10,8,10,5095.54,662420.2,0.67,11,0.21,Groceries,Debit Card,5,10,9,3.01,13575,63.86,0.4,0.21,5,104,164,0.01,0,0,0
2751,27,Other,Mumbai,Telangana,Platinum,1265197.39,Student,Bachelor,Single,3,Desktop,4.07,58.37,19,2,8,6,843.16,75884.4,0.48,26,0.15,Groceries,COD,3,7,9,4.82,14927,15.14,0.31,0.46,16,112,158,0.48,0,1,0
2752,29,Male,Mumbai,Karnataka,Silver,496289.99,Student,High School,Single,4,Mobile,5.92,46.99,29,4,6,3,6497.24,136442.04,0.06,20,0.43,Books,Debit Card,3,3,3,1.28,3304,45.3,0.61,0.18,12,108,251,0.67,0,1,0
2753,32,Other,Jaipur,Tamil Nadu,Gold,734656.84,Engineer,High School,Single,3,Tablet,2.5,13.74,46,16,3,4,3331.28,253177.28,0.13,29,0.05,Sports,Debit Card,0,2,4,3.32,14107,24.4,0.4,0.27,0,29,180,0.61,0,0,0
2754,53,Male,Delhi,Karnataka,Silver,1084352.45,Teacher,Master,Single,4,Mobile,1.74,42.31,20,9,6,10,3626.74,290139.2,0.63,14,0.41,Beauty,Debit Card,5,5,7,3.05,615,69.26,0.7,0.4,8,114,180,0.16,1,0,0
2755,22,Female,Chennai,Karnataka,Gold,547023.71,Lawyer,Bachelor,Married,4,Desktop,0.97,14.89,38,10,0,12,7607.62,2008411.68,0.39,0,0.46,Books,UPI,0,9,9,3.73,400,81.83,0.86,0.18,15,54,44,0.55,0,0,0
2756,34,Male,Pune,Maharashtra,Gold,1214786.74,Student,Master,Single,2,Tablet,1.33,50.72,50,9,8,4,4955.79,198231.6,0.35,19,0.34,Beauty,Credit Card,0,8,11,4.67,8839,59.15,0.98,0.62,7,36,238,0.21,0,1,0
2757,26,Male,Kolkata,Maharashtra,Platinum,860385.14,Designer,Master,Married,0,Tablet,4.91,4.36,4,12,3,5,3257.05,260564.0,0.63,5,0.36,Beauty,COD,4,7,14,4.12,14821,16.24,0.18,0.64,15,54,79,0.44,0,1,0
2758,50,Male,Bangalore,Karnataka,Gold,1065263.17,Designer,Bachelor,Married,1,Desktop,6.3,4.25,4,19,2,10,4586.69,504535.9,0.96,22,0.3,Sports,Net Banking,2,2,0,4.74,16902,49.97,0.04,0.73,14,9,266,0.61,0,1,0
2759,51,Male,Jaipur,Tamil Nadu,Platinum,1254178.71,Student,Master,Married,1,Desktop,3.18,7.41,22,9,3,12,1524.52,292707.84,0.26,23,0.45,Sports,UPI,4,10,15,3.17,22661,22.92,0.61,0.63,3,86,46,0.71,0,0,0
2760,24,Male,Delhi,Karnataka,Platinum,1502010.41,Teacher,High School,Married,1,Desktop,4.22,40.28,18,7,4,3,6272.07,112897.26,0.27,8,0.43,Beauty,Net Banking,0,2,2,1.44,1151,45.02,0.78,0.18,14,37,153,0.81,1,0,0
2761,59,Other,Mumbai,Delhi,Gold,396246.57,Teacher,Bachelor,Single,3,Desktop,1.4,56.99,45,4,10,7,2755.59,192891.3,0.8,28,0.5,Books,Net Banking,3,0,8,2.9,21574,52.87,0.6,0.61,16,73,254,0.26,1,0,0
2762,42,Female,Mumbai,West Bengal,Gold,150000.0,Analyst,PhD,Married,2,Tablet,1.39,31.91,48,15,6,7,3473.98,218860.74,0.17,14,0.33,Beauty,Debit Card,4,7,2,3.43,14282,40.62,0.12,0.8,0,23,358,0.91,1,1,0
2763,59,Male,Mumbai,Rajasthan,Platinum,451758.75,Designer,PhD,Single,0,Desktop,3.19,12.89,6,18,1,5,5239.76,340584.4,0.2,21,0.1,Sports,Debit Card,3,4,13,4.62,589,84.69,0.83,0.38,9,19,31,0.59,1,1,0
2764,43,Female,Hyderabad,Delhi,Platinum,698700.83,Doctor,Master,Married,1,Mobile,0.7,41.0,38,1,10,9,4599.28,620902.8,0.09,15,0.14,Groceries,Debit Card,1,6,2,2.38,2083,61.83,0.33,0.52,16,97,65,0.44,1,0,0
2765,45,Male,Mumbai,West Bengal,Silver,1085017.19,Designer,Bachelor,Married,3,Mobile,5.68,27.49,3,5,1,12,3278.48,865518.72,0.68,26,0.39,Electronics,Credit Card,2,3,7,2.36,18502,67.96,0.82,0.72,18,64,231,0.58,0,0,0
